City,Place,Ratings,Distance,Place_desc,Latitude,Longitude,Keywords,Tags,Category
Dehradun,  Bali Pass ,3.5, 86 km  from city center ," One of the least explored treks in the Indian Himalayan region that connects the Har Ki Dun Valley with Yamunotri, the Bali Pass Trek is a beautiful journey that one should try at least once in a lifetime.  ",31.0329887,78.4380337,"['bali', 'pass', 'one', 'least', 'explored', 'treks', 'indian', 'himalayan', 'region', 'connects', 'har', 'ki', 'dun', 'valley', 'yamunotri', 'bali', 'pass', 'trek', 'beautiful', 'journey', 'one', 'try', 'least', 'lifetime']","['bali', 'pass', 'one', 'least']",nature
Dehradun,  Zonal Museum ,3.1, 4 km  from city center ," The zonal museum is popular for its collection of artifacts relating to the origin, development and sustenance of the mankind on earth, and stands witness to the ancient living conditions and customs of its people. ",11.66438,92.7402326,"['zonal', 'museum', 'zonal', 'museum', 'popular', 'collection', 'artifacts', 'relating', 'origin', 'development', 'sustenance', 'mankind', 'earth', 'stands', 'witness', 'ancient', 'living', 'conditions', 'customs', 'people']","['zonal', 'museum']",Other
Dehradun,"  Mall Road, Mussoorie ",3.1, 17 km  from city center ," Located in Mussoorie, Mall Road is the best place to shop as there is a cluster of small and large shops displaying the best products. You can pick variety of items from here like Tibetan carpets local jewelries, brass statues, wooden crafts work, Garhwali paintings and woolen items. ",30.4548161,78.084383,"['mall', 'road', 'mussoorie', 'located', 'mussoorie', 'mall', 'road', 'best', 'place', 'shop', 'cluster', 'small', 'large', 'shops', 'displaying', 'best', 'products', 'pick', 'variety', 'items', 'like', 'tibetan', 'carpets', 'local', 'jewelries', 'brass', 'statues', 'wooden', 'crafts', 'work', 'garhwali', 'paintings', 'woolen', 'items']","['mall', 'road', 'mussoorie', 'best', 'items']",Other
Puri,  Puri Beach ,4.2, 4 km  from city center ," Puri Beach is a fine coastline of Bay of Bengal with sun gleaming on the pristine waters of the beach. Located at a mere distance of 35 kms from the Sun Temple, the place is ideal for holiday makers looking for some solitude. ",-8.49560755,116.04538363590216,"['puri', 'beach', 'puri', 'beach', 'fine', 'coastline', 'bay', 'bengal', 'sun', 'gleaming', 'pristine', 'waters', 'beach', 'located', 'mere', 'distance', '35', 'kms', 'sun', 'temple', 'place', 'ideal', 'holiday', 'makers', 'looking', 'solitude']","['puri', 'beach', 'sun']",nature
Puri,  Chilika Lake ,4.2, 53 km  from city center ," Chilika Lake is the biggest inland salt-water lake. Situated 50 km away from Puri, this lake is a major tourist attraction in Odisha. Set amidst a beautiful landscape full of lush greenery, the Chilika Lake also has a beautiful island laden with trees. ",19.6853207,85.25036968762618,"['chilika', 'lake', 'chilika', 'lake', 'biggest', 'inland', 'lake', 'situated', '50', 'km', 'away', 'puri', 'lake', 'major', 'tourist', 'attraction', 'odisha', 'set', 'amidst', 'beautiful', 'landscape', 'full', 'lush', 'greenery', 'chilika', 'lake', 'also', 'beautiful', 'island', 'laden', 'trees']","['chilika', 'lake', 'beautiful']",nature
Puri,  Lakshmi Temple ,3.2, 2 km  from city center ," Situated near the Jagannath Temple, this is a very important temple owing to the beliefs around the history of this structure. It is believed that the marriage of Lord Shiva and Goddess Parvati happened on the sixth day of the fortnight of Jyeshta and they were invited to this temple by Goddess Lakshmi. ",16.4961181,80.6590674,"['lakshmi', 'temple', 'situated', 'near', 'jagannath', 'temple', 'important', 'temple', 'owing', 'beliefs', 'around', 'history', 'structure', 'believed', 'marriage', 'lord', 'shiva', 'goddess', 'parvati', 'happened', 'sixth', 'day', 'fortnight', 'jyeshta', 'invited', 'temple', 'goddess', 'lakshmi']","['lakshmi', 'temple', 'goddess']",history
Puri,  Ganesh Temple ,3.7, 52 km  from city center ," Inside the famous Jagannath temple complex in Puri, is situated a small Ganesh temple, housing an exclusive image of Ganesh known as Natya Ganesh i.e. Dancing Ganesh. ",13.04972575,80.22322202889711,"['ganesh', 'temple', 'inside', 'famous', 'jagannath', 'temple', 'complex', 'puri', 'situated', 'small', 'ganesh', 'temple', 'housing', 'exclusive', 'image', 'ganesh', 'known', 'natya', 'ganesh', 'dancing', 'ganesh']","['ganesh', 'temple']",Other
Cherrapunji,  Double Decker Living Root Bridge ,4.7, 25 km  from city center ," Hidden deep in the lush, green forests of the wettest place in India: Cherrapunjee, Meghalaya; one can find the magnificent Jingkieng Nongriat Double Decker Living Root Bridge; more commonly known as the Umshiang Double Decker Living Root Bridge or simply just the Double Decker Root Bridge.  This area is famous for root bridges made of Indian Rubber Tree, but the Double Decker Bridge is the most famous of all due to its large size. It is 3 kilometers long and placed at a height of 2400 feet! A unique attraction and quite an innovative mix of nature and engineering. The Umshiang River flows beneath the bridge. ",25.2296268,92.0317092,"['double', 'decker', 'living', 'root', 'bridge', 'hidden', 'deep', 'lush', 'green', 'forests', 'wettest', 'place', 'india', 'cherrapunjee', 'meghalaya', 'one', 'find', 'magnificent', 'jingkieng', 'nongriat', 'double', 'decker', 'living', 'root', 'bridge', 'commonly', 'known', 'umshiang', 'double', 'decker', 'living', 'root', 'bridge', 'simply', 'double', 'decker', 'root', 'bridge', 'area', 'famous', 'root', 'bridges', 'made', 'indian', 'rubber', 'tree', 'double', 'decker', 'bridge', 'famous', 'due', 'large', 'size', '3', 'kilometers', 'long', 'placed', 'height', '2400', 'feet', 'unique', 'attraction', 'quite', 'innovative', 'mix', 'nature', 'engineering', 'umshiang', 'river', 'flows', 'beneath', 'bridge']","['double', 'decker', 'living', 'root', 'bridge', 'umshiang', 'famous']",nature
Cherrapunji,  Dawki ,4.5, 35 km  from city center ," A beautiful river with crystal clear waters, Dawki is one of the most picture-perfect spots you'll find in Meghalaya. Travellers love spending a day outing here, especially boating in the pretty surroundings. Dawki is a small town in the Jaintia Hills and is a border town between India and Bangladesh. The small town, besides being a trade hub is also famous for its tourism, with many people flocking to the town in order to experience a boat ride in its famed Umngot River and enjoy the nearby sights and sounds. People also come here directly from Shillong for a day trip.   ",25.1856343,92.0215717,"['dawki', 'beautiful', 'river', 'crystal', 'clear', 'waters', 'dawki', 'one', 'spots', 'find', 'meghalaya', 'travellers', 'love', 'spending', 'day', 'outing', 'especially', 'boating', 'pretty', 'surroundings', 'dawki', 'small', 'town', 'jaintia', 'hills', 'border', 'town', 'india', 'bangladesh', 'small', 'town', 'besides', 'trade', 'hub', 'also', 'famous', 'tourism', 'many', 'people', 'flocking', 'town', 'order', 'experience', 'boat', 'ride', 'famed', 'umngot', 'river', 'enjoy', 'nearby', 'sights', 'sounds', 'people', 'also', 'come', 'directly', 'shillong', 'day', 'trip']","['dawki', 'river', 'day', 'small', 'town', 'also', 'people']",nature
Cherrapunji,  Nohkalikai Waterfalls ,4.3, 3 km  from city center ," The fourth highest waterfalls in the world, Nohkalikai falls plunge some 335 meters from a verdant cliff to the ground giving the portrayal of immense and natural magnificence. The pride of the state of Meghalaya, the falls are one of the most beautiful and grand waterfalls in the country. Tucked in between the evergreen rainforest of the Khasi Hill and flowing with all its majesty and might, the falls plunges into a lagoon that is as blue as the afternoon sky.  ",25.2756548,91.6865847,"['nohkalikai', 'waterfalls', 'fourth', 'highest', 'waterfalls', 'world', 'nohkalikai', 'falls', 'plunge', '335', 'meters', 'verdant', 'cliff', 'ground', 'giving', 'portrayal', 'immense', 'natural', 'magnificence', 'pride', 'state', 'meghalaya', 'falls', 'one', 'beautiful', 'grand', 'waterfalls', 'country', 'tucked', 'evergreen', 'rainforest', 'khasi', 'hill', 'flowing', 'majesty', 'might', 'falls', 'plunges', 'lagoon', 'blue', 'afternoon', 'sky']","['nohkalikai', 'waterfalls', 'falls']",nature
Cherrapunji,  Mawlynnong ,3.6, 24 km  from city center ," Also located in the East Khasi district, this village has won the title of Asia's cleanest village in 2003 and India's cleanest village in 2005. This village is also referred as God's own garden. ",25.2019507,91.9155148,"['mawlynnong', 'also', 'located', 'east', 'khasi', 'district', 'village', 'title', 'asia', 'cleanest', 'village', '2003', 'india', 'cleanest', 'village', 'village', 'also', 'referred', 'god', 'garden']","['also', 'village', 'cleanest']",Other
Cherrapunji,  Mawsynram ,3.2, 12 km  from city center ," A village close to the main city of Cherrapunji, Mawsynram gives Cherrapunji a run for its money with a neck to neck competition for the title of the wettest place on earth. ",25.3388615,91.59223090531222,"['mawsynram', 'village', 'close', 'main', 'city', 'cherrapunji', 'mawsynram', 'gives', 'cherrapunji', 'run', 'money', 'neck', 'neck', 'competition', 'title', 'wettest', 'place', 'earth']","['mawsynram', 'cherrapunji', 'neck']",Other
Cherrapunji,  Dainthlen waterfall ,3.2, 4 km  from city center , These are one of the most popular falls of Cherrapunji - even for the locals. Legends have it that in the caves near the falls an evil snake was once killed. ,25.294086,91.682793,"['dainthlen', 'waterfall', 'one', 'popular', 'falls', 'cherrapunji', 'even', 'locals', 'legends', 'caves', 'near', 'falls', 'evil', 'snake', 'killed']",['falls'],nature
Cherrapunji,  Nokrek National Park ,3.2, 129 km  from city center ," This is a famous park of the state. Located nearly 45km from Tura, it is boasts of a wide variety of flora and fauna. ",25.47457425,90.3017998310004,"['nokrek', 'national', 'park', 'famous', 'park', 'state', 'located', 'nearly', '45km', 'tura', 'boasts', 'wide', 'variety', 'flora', 'fauna']",['park'],Other
Cherrapunji,  The Eco Park ,3.2, 7 km  from city center ," Created in the plateaus of Meghalaya by the state government, it is a great attraction for locals as well as tourists. The Shillong Agri-Hoticulture has given this park many beautiful orchids which are housed in the Eco park's green house. ",26.55510295,-80.08105248765011,"['eco', 'park', 'created', 'plateaus', 'meghalaya', 'state', 'government', 'great', 'attraction', 'locals', 'well', 'tourists', 'shillong', 'given', 'park', 'many', 'beautiful', 'orchids', 'housed', 'eco', 'park', 'green', 'house']","['eco', 'park']",politics & government
Cherrapunji,  Nongsawlia ,3.2, 4 km  from city center ," About 2 km from south of Sohra, this is one of the most visited sites by tourists. A large number of tourists from all around the world flock this site to see the great work by Welsh Missionaries. ",25.2788113,91.7279234,"['nongsawlia', '2', 'km', 'south', 'sohra', 'one', 'visited', 'sites', 'tourists', 'large', 'number', 'tourists', 'around', 'world', 'flock', 'site', 'see', 'great', 'work', 'welsh', 'missionaries']",['tourists'],Other
Bikaner,  Junagarh Fort ,4.3, 0 km  from city center ," For a change, this is one of the few forts which is not built on a hill. Instead, this fort, built in the arid region of the Thar Desert, is famous for its marvellous architecture, intricate carvings which leave travellers mesmerized. ",28.0223479,73.31813295123831,"['junagarh', 'fort', 'change', 'one', 'forts', 'built', 'hill', 'instead', 'fort', 'built', 'arid', 'region', 'thar', 'desert', 'famous', 'marvellous', 'architecture', 'intricate', 'carvings', 'leave', 'travellers', 'mesmerized']","['fort', 'built']",nature
Bikaner,  Karni Mata Temple ,4.2, 26 km  from city center ," Located in Deshnoke, 30 km from Bikaner, Karni mata temple is the place where devotees and rats share a special bond. The temple is heavily influenced by mogul architecture and the entire temple is built with beautiful white marble. ",28.0329595,73.32787679015937,"['karni', 'mata', 'temple', 'located', 'deshnoke', '30', 'km', 'bikaner', 'karni', 'mata', 'temple', 'place', 'devotees', 'rats', 'share', 'special', 'bond', 'temple', 'heavily', 'influenced', 'mogul', 'architecture', 'entire', 'temple', 'built', 'beautiful', 'white', 'marble']","['karni', 'mata', 'temple']",art & culture
Bikaner,  Gajner Palace ,4.2, 27 km  from city center ," Gajner Palace is located in the city of Bikaner on the banks of Gajner Lake. This regal palace was built by Maharaja Ganga Singh as a hunting lodge for him and his family but was converted to a hotel in 1976. Gajner Palace offers you a variety of leisure activities from boat rides to desert safaris. Built as a traditional Rajasthani Palace, it is an architectural beauty that now is modernised to host guests. The entire vicinity is filled with lush green trees while the glorious palace itself offers recreational activities like billiards, lawn tennis, cycling, bird watching and wildlife safaris. ",27.94519595,73.05244351649085,"['gajner', 'palace', 'gajner', 'palace', 'located', 'city', 'bikaner', 'banks', 'gajner', 'lake', 'regal', 'palace', 'built', 'maharaja', 'ganga', 'singh', 'hunting', 'lodge', 'family', 'converted', 'hotel', 'gajner', 'palace', 'offers', 'variety', 'leisure', 'activities', 'boat', 'rides', 'desert', 'safaris', 'built', 'traditional', 'rajasthani', 'palace', 'architectural', 'beauty', 'modernised', 'host', 'guests', 'entire', 'vicinity', 'filled', 'lush', 'green', 'trees', 'glorious', 'palace', 'offers', 'recreational', 'activities', 'like', 'billiards', 'lawn', 'tennis', 'cycling', 'bird', 'watching', 'wildlife', 'safaris']","['gajner', 'palace', 'built', 'offers', 'activities', 'safaris']",nature
Bikaner,  Lalgarh Palace ,4.3, 3 km  from city center ," Lallgarh Palace was constructed for the Maharaja of Bikaner, Maharaja Ganga Singh, between 1902 and 1926. The palace built in European architecture style has now been opened up for tourists as a Heritage Hotel, and the entire estate comes under the National Heritage Trust. The estate also houses a museum named Shri Sadul Museum, where you can find traces of Rajasthani Royalties and get an insight into their extravagant lifestyle. ",28.04053835,73.3311070143397,"['lalgarh', 'palace', 'lallgarh', 'palace', 'constructed', 'maharaja', 'bikaner', 'maharaja', 'ganga', 'singh', '1902', 'palace', 'built', 'european', 'architecture', 'style', 'opened', 'tourists', 'heritage', 'hotel', 'entire', 'estate', 'comes', 'national', 'heritage', 'trust', 'estate', 'also', 'houses', 'museum', 'named', 'shri', 'sadul', 'museum', 'find', 'traces', 'rajasthani', 'royalties', 'get', 'insight', 'extravagant', 'lifestyle']","['palace', 'maharaja', 'heritage', 'estate', 'museum']",art & culture
Bikaner,  Camel festival ,3.5, 0 km  from city center ," A two day event organized every year in the month of January, the Camel festival has some spectacular and unusual camel performances like camel races, camel dances, and the bumpy, neck shaking camel rides take place at this event. ",24.22286815,54.68463355872356,"['camel', 'festival', 'two', 'day', 'event', 'organized', 'every', 'year', 'month', 'january', 'camel', 'festival', 'spectacular', 'unusual', 'camel', 'performances', 'like', 'camel', 'races', 'camel', 'dances', 'bumpy', 'neck', 'shaking', 'camel', 'rides', 'take', 'place', 'event']","['camel', 'festival', 'event']",Other
Bikaner,  Shiv Bari Temple ,3.2, 128 km  from city center ," Built of red sand stone, the Shiv Bari Temple is located about 6km from Bikaner. Fortified by a high wall the temple is dedicated to Lord Shiva. The temple has a beautiful wall panting of Nandi Bull facing the Shiva Lingam. ",22.84306705,88.62272933740425,"['shiv', 'bari', 'temple', 'built', 'red', 'sand', 'stone', 'shiv', 'bari', 'temple', 'located', '6km', 'bikaner', 'fortified', 'high', 'wall', 'temple', 'dedicated', 'lord', 'shiva', 'temple', 'beautiful', 'wall', 'panting', 'nandi', 'bull', 'facing', 'shiva', 'lingam']","['shiv', 'bari', 'temple', 'wall', 'shiva']",Other
Bikaner,  Station Road ,3.2, 1 km  from city center ," The Station Road market is replete with numerous shops and small time vendors. This market is a fabulous place to acquire embroidered footwear (jootis), local fabrics, leather goods and wood as well as traditional artifacts. ",-34.0009004,18.7283062,"['station', 'road', 'station', 'road', 'market', 'replete', 'numerous', 'shops', 'small', 'time', 'vendors', 'market', 'fabulous', 'place', 'acquire', 'embroidered', 'footwear', 'jootis', 'local', 'fabrics', 'leather', 'goods', 'wood', 'well', 'traditional', 'artifacts']","['station', 'road', 'market']",Other
Bikaner,  Desert Safari ,3.2, 3 km  from city center ," The ships of desert, Camels, enable us to discover some of the beautiful and relatively unexplored regions of Bikaner. You can witness the vibrancy of colors, jubilant music, men with colorful turbans and massive moustaches and an evening full of dance and music. ",25.1308756,55.6717987,"['desert', 'safari', 'ships', 'desert', 'camels', 'enable', 'us', 'discover', 'beautiful', 'relatively', 'unexplored', 'regions', 'bikaner', 'witness', 'vibrancy', 'colors', 'jubilant', 'music', 'men', 'colorful', 'turbans', 'massive', 'moustaches', 'evening', 'full', 'dance', 'music']","['desert', 'music']",adventure
Bikaner,  Kote Gate ,3.2, 1 km  from city center ," If you are a shopaholic then Kote Gate is full of surprises for you. You can shop for buffed camel hide articles, miniature paintings, Khadi industry articles, as well as wood carvings apart form mouth watering Bhujia and Rosogollahs here. ",28.01664,73.3110343,"['kote', 'gate', 'shopaholic', 'kote', 'gate', 'full', 'surprises', 'shop', 'buffed', 'camel', 'hide', 'articles', 'miniature', 'paintings', 'khadi', 'industry', 'articles', 'well', 'wood', 'carvings', 'apart', 'form', 'mouth', 'watering', 'bhujia', 'rosogollahs']","['kote', 'gate', 'articles']",Other
Bikaner,  City Shopping ,3.0, 0 km  from city center , Streets of Bikaner are a shopper's delight! From traditional clothes and footwear to handicrafts and eateries - all are available in the locals Bazaars of Bikaner. ,45.6892807,13.1338241,"['city', 'shopping', 'streets', 'bikaner', 'shopper', 'delight', 'traditional', 'clothes', 'footwear', 'handicrafts', 'eateries', 'available', 'locals', 'bazaars', 'bikaner']",['bikaner'],Other
Bikaner,  Devi Kund ,3.2, 4 km  from city center ," Located around 8km from Bikaner, Devi Kund consists of royal cenotaphs or chhatris of brave rulers of Bika dynasty. This royal crematorium houses several cenotaphs. ",30.20095315,79.88830905633702,"['devi', 'kund', 'located', 'around', '8km', 'bikaner', 'devi', 'kund', 'consists', 'royal', 'cenotaphs', 'chhatris', 'brave', 'rulers', 'bika', 'dynasty', 'royal', 'crematorium', 'houses', 'several', 'cenotaphs']","['devi', 'kund', 'royal', 'cenotaphs']",Other
Shimoga (Shivamogga),  Kodachadri ,3.4, 75 km  from city center ," Situated about 115 km away from Shimoga town, Kodachadri is a peak in Western Ghats packed full of flora and fauna.  ",13.8571828,74.8672111,"['kodachadri', 'situated', '115', 'km', 'away', 'shimoga', 'town', 'kodachadri', 'peak', 'western', 'ghats', 'packed', 'full', 'flora', 'fauna']",['kodachadri'],Other
Shimoga (Shivamogga),  Jog Falls ,3.4, 88 km  from city center ," One of the most sought after attraction and natural wonder in the region, Jog Falls is located nearly 100 km from Shimoga town. Lying in Sagara, it is the 11th highest waterfall in India created by Sharavathi River. ",14.2292983,74.8123093,"['jog', 'falls', 'one', 'sought', 'attraction', 'natural', 'wonder', 'region', 'jog', 'falls', 'located', 'nearly', '100', 'km', 'shimoga', 'town', 'lying', 'sagara', '11th', 'highest', 'waterfall', 'india', 'created', 'sharavathi', 'river']","['jog', 'falls']",nature
Shimoga (Shivamogga),  Agumbe ,4.0, 65 km  from city center ," A one of a kind experience in perhaps one of the most bio-diverse regions in the world, the Sita Nadi river rafting is an unparalleled experience. ",13.5084827,75.0962575,"['agumbe', 'one', 'kind', 'experience', 'perhaps', 'one', 'regions', 'world', 'sita', 'nadi', 'river', 'rafting', 'unparalleled', 'experience']","['one', 'experience']",nature
Shimoga (Shivamogga),  Keladi ,3.1, 2 km  from city center ," Keladi is a village in the Shimoga District known for its rich past and culture. Once served as the first capital of the Keladi Nayaka Kingdom, today this prime location is adorned with two popular spots i.e. Rameshwara Temple and Keladi Museum.  ",5.3908144,100.5464288,"['keladi', 'keladi', 'village', 'shimoga', 'district', 'known', 'rich', 'past', 'culture', 'served', 'first', 'capital', 'keladi', 'nayaka', 'kingdom', 'today', 'prime', 'location', 'adorned', 'two', 'popular', 'spots', 'rameshwara', 'temple', 'keladi', 'museum']",['keladi'],art & culture
Shimoga (Shivamogga),  Tyavarekoppa ,3.1, 9 km  from city center ," A popular picnic spot rich in fauna, Tyavarekoppa is located about 10 km from Shimoga town. Covering a huge area of 200 hectares, the place is renowned for its Lion and Tiger Safari which commenced in the year 1998. ",13.9749019,75.504593,"['tyavarekoppa', 'popular', 'picnic', 'spot', 'rich', 'fauna', 'tyavarekoppa', 'located', '10', 'km', 'shimoga', 'town', 'covering', 'huge', 'area', '200', 'hectares', 'place', 'renowned', 'lion', 'tiger', 'safari', 'commenced', 'year', '1998']",['tyavarekoppa'],adventure
Shimoga (Shivamogga),  Mandagadde Bird Sanctuary ,3.4, 25 km  from city center , Mandagadde Bird Sanctuary is a small picturesque island located in the River Tunga nearly 32 km from Shimoga town on the way to Thirthahalli. ,13.7404951,75.46043388648444,"['mandagadde', 'bird', 'sanctuary', 'mandagadde', 'bird', 'sanctuary', 'small', 'picturesque', 'island', 'located', 'river', 'tunga', 'nearly', '32', 'km', 'shimoga', 'town', 'way', 'thirthahalli']","['mandagadde', 'bird', 'sanctuary']",nature
Shimoga (Shivamogga),  Shivappa nayaka Palace Museum ,3.1, 10 km  from city center ," Lying on the banks of River Tunga, the Shivappanaika Palace is a popular attraction located within the Shimoga town. A very much sought after destination among tourists, the palace was established by Shivappa Naik of Keladi during 16th century and was crafted brilliantly out of rosewood. ",13.9279498,75.5832899,"['shivappa', 'nayaka', 'palace', 'museum', 'lying', 'banks', 'river', 'tunga', 'shivappanaika', 'palace', 'popular', 'attraction', 'located', 'within', 'shimoga', 'town', 'much', 'sought', 'destination', 'among', 'tourists', 'palace', 'established', 'shivappa', 'naik', 'keladi', '16th', 'century', 'crafted', 'brilliantly', 'rosewood']","['shivappa', 'palace']",nature
Shimoga (Shivamogga),  Sacred Heart Church ,3.0, 59 km  from city center ," The second largest church in India, the sacred Heart Church is a fine example of an architectural marvel of Shimoga. It is a Catholic Church spread over an area of 18000 sq ft. ",39.7577418,-84.1952827061415,"['sacred', 'heart', 'church', 'second', 'largest', 'church', 'india', 'sacred', 'heart', 'church', 'fine', 'example', 'architectural', 'marvel', 'shimoga', 'catholic', 'church', 'spread', 'area', '18000', 'sq', 'ft']","['sacred', 'heart', 'church']",Other
Shimoga (Shivamogga),  Hosahalli ,3.0, 6 km  from city center ," A unique village that merges ancient India with modern civilisation, the village of Hosahalli, along with its twin village Mattur, is known across the world as the only place where the ancient Sanskrit language is still spoken on a day-to-day basis. ",13.21323145,77.26928513405343,"['hosahalli', 'unique', 'village', 'merges', 'ancient', 'india', 'modern', 'civilisation', 'village', 'hosahalli', 'along', 'twin', 'village', 'mattur', 'known', 'across', 'world', 'place', 'ancient', 'sanskrit', 'language', 'still', 'spoken', 'basis']","['hosahalli', 'village', 'ancient']",Other
Shimoga (Shivamogga),  Mattur ,3.0, 6 km  from city center ," A tiny village in the Shimoga district of Karnataka, the quaint little Mattur, along with its twin village Hosahalli, is famous across the world for being one of the few existing locations where the ancient language of Sanskrit is used colloquially and in routine conversation. ",11.0818479,79.7697115,"['mattur', 'tiny', 'village', 'shimoga', 'district', 'karnataka', 'quaint', 'little', 'mattur', 'along', 'twin', 'village', 'hosahalli', 'famous', 'across', 'world', 'one', 'existing', 'locations', 'ancient', 'language', 'sanskrit', 'used', 'colloquially', 'routine', 'conversation']","['mattur', 'village']",Other
Shimoga (Shivamogga),  Linganamakki Dam ,3.6, 82 km  from city center ," Constructed by the Karnataka State Government in 1964, The Linganamakki Dam is a 2.4 km long structure stretching across the Sharavathi river.  Situated about 6 kms from Jog Falls, the Dam is  located in the Sagara taluk of the state. The Dam receives water mainly from rainfall and also from the Chakra and Savahaklu reservoirs, which are linked to the Linganamakki Dam through a canal. When the Dam's sluice gates are closed, the Jog Falls get reduced to a mere trickle. However, they become magnificant once the gates are opened. The Dam, being quite large in size, offers a breathtaking view.  ",14.1758978,74.84646237671234,"['linganamakki', 'dam', 'constructed', 'karnataka', 'state', 'government', '1964', 'linganamakki', 'dam', 'km', 'long', 'structure', 'stretching', 'across', 'sharavathi', 'river', 'situated', '6', 'kms', 'jog', 'falls', 'dam', 'located', 'sagara', 'taluk', 'state', 'dam', 'receives', 'water', 'mainly', 'rainfall', 'also', 'chakra', 'savahaklu', 'reservoirs', 'linked', 'linganamakki', 'dam', 'canal', 'dam', 'sluice', 'gates', 'closed', 'jog', 'falls', 'get', 'reduced', 'mere', 'trickle', 'however', 'become', 'magnificant', 'gates', 'opened', 'dam', 'quite', 'large', 'size', 'offers', 'breathtaking', 'view']","['linganamakki', 'dam', 'state', 'jog', 'falls', 'gates']",nature
Shimoga (Shivamogga),  Unchalli Falls ,3.7, 103 km  from city center ," Unchalli Falls also known as Lushington Falls, is a waterfall created by a 116 metres (381 ft) drop in the Aghanashini river. The fall is located near Siddapur in Uttara Kannada District of Karnataka, India. The falls are named for J. D. Lushington, a District Collector for the British Government, who discovered the falls in 1845. ",14.4100457,74.7481615,"['unchalli', 'falls', 'unchalli', 'falls', 'also', 'known', 'lushington', 'falls', 'waterfall', 'created', '116', 'metres', '381', 'ft', 'drop', 'aghanashini', 'river', 'fall', 'located', 'near', 'siddapur', 'uttara', 'kannada', 'district', 'karnataka', 'india', 'falls', 'named', 'lushington', 'district', 'collector', 'british', 'government', 'discovered', 'falls', '1845']","['unchalli', 'falls', 'lushington', 'district']",nature
Shimoga (Shivamogga),  Koodli ,3.5, 5 km  from city center ," The Varanasi of South, Koodli, is amongst the holiest places of Southern India and the site of confluence of two holy rivers Tunga & Bhadra. ",13.4868433,74.7671,"['koodli', 'varanasi', 'south', 'koodli', 'amongst', 'holiest', 'places', 'southern', 'india', 'site', 'confluence', 'two', 'holy', 'rivers', 'tunga', 'bhadra']",['koodli'],Other
Shimoga (Shivamogga),  Pongal ,3.1, 77 km  from city center ," If you are travelling to the city in mid January, you will be quite lucky to participate in one of the most awaited festival not only in Shimoga but also in whole state.
Pongal is celebrated to honor The Sun God or Surya devta. It is celebrated with great enthusiasm and vigor. A special dish is prepared with rice, cardamom, jaggery and cashew nuts and is consumed on the festival day. ",40.7424205,-73.9828108,"['pongal', 'travelling', 'city', 'mid', 'january', 'quite', 'lucky', 'participate', 'one', 'awaited', 'festival', 'shimoga', 'also', 'whole', 'state', 'pongal', 'celebrated', 'honor', 'sun', 'god', 'surya', 'devta', 'celebrated', 'great', 'enthusiasm', 'vigor', 'special', 'dish', 'prepared', 'rice', 'cardamom', 'jaggery', 'cashew', 'nuts', 'consumed', 'festival', 'day']","['pongal', 'festival', 'celebrated']",Other
Shimoga (Shivamogga),  Shopping in Shimoga ,3.0, 0 km  from city center ," Shimoga is a popular destination offering some amazing products to take back as souvenir. Handicraft items, different type of spices and sandalwood are some of the popular items you would like to while visiting the town. ",13.9302442,75.5738766,"['shopping', 'shimoga', 'shimoga', 'popular', 'destination', 'offering', 'amazing', 'products', 'take', 'back', 'souvenir', 'handicraft', 'items', 'different', 'type', 'spices', 'sandalwood', 'popular', 'items', 'would', 'like', 'visiting', 'town']","['shimoga', 'popular', 'items']",food
Hogenakkal,  Hogenakkal Falls ,4.3, 2 km  from city center ," The prime attraction of Hogenakkal are the Hogenakkal Falls. The Kaveri River forks into multiple streams and falls through multiple steps, making the site mesmerizing.

 ",12.1184195,77.7758632,"['hogenakkal', 'falls', 'prime', 'attraction', 'hogenakkal', 'hogenakkal', 'falls', 'kaveri', 'river', 'forks', 'multiple', 'streams', 'falls', 'multiple', 'steps', 'making', 'site', 'mesmerizing']","['hogenakkal', 'falls', 'multiple']",nature
Hogenakkal,  Mettur Dam ,4.2, 35 km  from city center ," Mettur Dam, situated 30 miles from Salem in a small Mettur Village is one of the largest dams of India. The dam is surrounded by hilly range and is quite popular among tourists. ",11.80349265,77.80607764242089,"['mettur', 'dam', 'mettur', 'dam', 'situated', '30', 'miles', 'salem', 'small', 'mettur', 'village', 'one', 'largest', 'dams', 'india', 'dam', 'surrounded', 'hilly', 'range', 'quite', 'popular', 'among', 'tourists']","['mettur', 'dam']",Other
Hogenakkal,  Boating ,3.2, 0 km  from city center ," The place obviously has a lot of options for boating. A very unique kind of boat is available here. Often referred to as basket-boats, the circular vessels called Coracles. ",17.4139112,78.4646316,"['boating', 'place', 'obviously', 'lot', 'options', 'boating', 'unique', 'kind', 'boat', 'available', 'often', 'referred', 'circular', 'vessels', 'called', 'coracles']",['boating'],Other
